0.328978 0.0715169 0.415722
0.259455 0.0890831 0.387062
-0.668395 -0.620109 4.15069
-1.00409 -0.30893 4.00303
-0.612321 -0.117166 4.21192
-0.0254704 0.0796696 0.425909
-0.0251324 0.0951286 0.375134
0.0458633 0.042068 0.511167
0.0122773 0.0589508 0.455542
0.0440766 0.0548853 0.455736
0.147159 0.067968 0.435409
0.0330916 0.0129749 0.598712
0.05333 0.0205037 0.576576
0.0290105 0.0865325 0.396874
0.0174078 0.0906008 0.377038
0.0974014 0.0438781 0.487278
0.0729443 0.0711116 0.456399
1.23564 -0.92617 3.72988
-1.88737 -0.988498 3.23208
-1.69804 -0.501298 3.50853
-1.8904 -1.34594 3.09524
-2.83312 -1.52789 2.65234
-1.40904 -0.991666 3.61714
-0.685644 -1.46028 4.03308
-1.1226 -1.26797 3.79126
-2.11226 0.615971 2.40048
-0.106342 0.0331668 0.543969
-1.30457 0.217283 3.55969
-0.99302 0.471154 2.8658
-0.93709 0.307029 3.35548
0.301697 -1.164 4.66556
0.360559 -0.281172 5.00384
0.330862 -2.35348 4.33397
0.164964 -1.3197 4.53135
5.16613 -0.435883 5.78349
2.56625 -0.491577 4.56133
-0.0344803 -0.0373672 0.731644
0.223841 0.10507 0.333517
2.46946 -0.109498 4.60914
0.164799 0.0476261 0.493089
0.124194 0.0650968 0.435456
-0.0227174 0.0816746 0.408773
-0.0247879 0.0962966 0.377101
-1.13587 -0.604977 3.89739
-1.06451 -0.423659 3.94575
-1.04014 -0.260034 3.97003
0.0542967 0.0208876 0.579494
0.0446099 0.0731848 0.430097
-0.0737562 0.093247 0.389897
0.0829152 -0.0189664 0.691629
0.122119 0.0108269 0.603136
-1.00972 0.262524 3.45479
-0.827363 0.288494 3.39642
2.70601 0.109185 4.02643
0.107732 0.0987753 0.352381
-2.28 -0.945951 3.12169
-2.87944 -0.844763 2.82615
-1.9277 -1.63022 3.08658
-1.40614 -1.2273 2.54772
-1.65276 -1.19415 2.87292
-2.90533 -1.15519 2.83935
-0.68717 -0.659455 4.16297
-0.377987 -1.38587 4.97818
-1.2662 -1.05894 3.77593
-0.250962 -2.1265 4.1155
-0.703074 -1.25996 4.11997
-1.60787 0.688487 2.25924
-0.330267 0.106122 0.365052
-1.86039 -0.0383347 3.21587
-1.65612 0.179262 3.62864
-2.24223 0.573079 2.51267
-1.26863 0.22686 3.53359
-1.05355 0.0610469 3.96503
-1.36006 0.369942 3.15652
-0.858883 0.316884 3.34288
-0.00705182 -1.25305 4.49393
0.32288 -1.31189 4.67953
1.22536 -1.75884 3.39745
3.9013 -2.32911 6.0402
2.48578 -0.0474212 4.66369
-0.828274 -0.634318 4.07704
-0.707162 -0.570631 4.12942
-0.634874 -0.290963 4.19416
-0.0241658 0.080381 0.423817
-0.0249818 0.0959471 0.377978
0.126571 0.0663325 0.443036
0.27747 0.0538351 0.483901
0.222157 0.0808312 0.409118
0.148102 0.068472 0.440075
0.0282132 0.0849361 0.392084
0.0968574 0.0412664 0.515655
0.0442813 0.0727495 0.427425
-0.073656 0.0917345 0.386565
-0.093099 0.0641681 0.439118
-0.228275 0.104922 0.351973
0.10775 0.0988874 0.352016
0.259544 0.0875558 0.383101
0.248738 0.098951 0.350743
0.332196 0.0374887 0.539452
0.228427 0.00766931 0.610811
-0.165917 0.101958 0.359004
-0.990394 -0.609476 4.01837
-0.908904 -0.0612957 4.05892
-0.629425 -0.121905 4.29129
-0.84949 -1.11848 4.05101
-0.99943 -0.475449 3.83874
-1.05284 -0.166295 3.94484
-0.271714 -0.0422093 0.983812
-0.171272 0.00339237 0.684836
0.0844618 0.0939833 0.355347
-0.180299 0.00505501 0.722148
0.167018 0.101438 0.34672
-0.0366127 0.0852907 0.389112
0.231515 0.0934378 0.329814
4.21087 -1.96603 5.44737
0.0559109 0.125726 0.44256
-0.0691595 0.085312 0.399727
0.206039 0.0716796 0.38672
0.188483 0.139796 0.650909
0.0319619 0.0860282 0.393668
-0.0363357 0.0760469 0.429963
0.0419805 0.0666381 0.472925
-1.69743 -1.1473 2.92218
-0.826918 -0.911824 4.10313
2.56075 -0.495518 4.53221
-2.19348 -0.93952 3.04758
0.0588546 -0.105731 0.870496
0.0358026 0.115279 0.317636
0.297409 0.0167047 0.574499
0.308171 0.00715062 0.617343
-1.57779 0.127816 3.50852
0.223783 0.105399 0.337381
0.0385168 0.061111 0.449547
0.0407561 0.0489721 0.414136
-1.71666 -0.635067 3.24627
-1.84088 -1.16455 3.50551
-1.96819 -0.0422208 3.36048
-1.06484 -0.525979 4.1357
0.188226 0.0122287 0.461671
0.118224 0.0721591 0.426678
-1.02587 -0.606629 3.954
-0.982791 -0.611411 4.09444
-0.0615879 -1.55855 4.38091
5.15703 -0.44139 5.83143
-0.0136958 0.064617 0.508414
-0.670746 -1.47166 4.04026
-2.61482 -0.915641 3.00298
-2.34644 -0.935846 3.09711
-1.63807 -1.09463 2.83977
-1.70476 -0.572613 3.58301
0.00589878 0.0646067 0.399066
-0.71677 -0.705752 4.11009
-0.887089 -0.640786 4.02149
0.0148149 0.0594479 0.455881
-0.674784 -1.11888 4.14912
-0.800822 -0.913762 4.13669
-2.10916 -1.16276 3.72945
2.23468 -0.429435 3.96366
0.159545 0.108451 0.335724
-0.0712999 0.128981 0.27945
-1.79256 0.332843 3.19395
-1.73979 -1.0111 3.6273
-0.170418 0.108458 0.357935
0.147248 0.0686805 0.438251
-0.637051 -0.695679 4.1818
0.131869 0.042367 0.486822
0.00882791 -0.00165928 0.661216
0.18424 0.0485803 0.485492
0.0735595 0.0390841 0.536329
-1.21941 -0.462798 3.92504
0.16521 -0.0428517 0.745647
-1.80478 -0.758819 2.53685
-0.688161 -1.58294 3.97733
-0.671417 -1.94673 3.89245
-1.74721 -1.35541 3.46397
0.250511 -1.17454 4.68975
-0.465116 -2.15066 4.23794
-0.781772 -1.00916 4.11971
-1.58502 0.173063 3.46234
-1.81957 -1.12372 3.29734
-1.773 -1.01401 3.33933
0.334508 0.0250456 0.640565
-0.73617 -0.66374 4.17531
0.27587 0.111725 0.331843
-1.86178 -0.0370501 3.21916
5.03508 -1.85342 5.74129
-0.0336297 0.119214 0.30719
0.00726167 -0.0535665 0.68823
-1.88766 -1.32732 3.07708
-1.75771 -1.58287 3.12768
4.78921 -3.57046 5.85086
4.42768 -3.16681 5.49304
0.191899 0.0262373 0.559183
-1.11373 -0.337322 3.94135
0.158336 -0.0236244 0.719313
-0.209068 0.102527 0.378267
3.65581 -1.83577 5.02992
4.70832 -2.20021 6.36168
-1.79281 -1.0974 3.49777
-1.72908 -0.859614 3.23946
-1.66483 -0.873309 3.32119
3.65748 -2.20687 5.83628
-1.45958 -0.318478 3.77336
-1.79278 -1.29736 3.10814
-2.34544 -0.933611 3.11142
-0.709674 -0.49315 4.09466
-1.06548 -0.502206 3.98051
0.114793 -0.0358786 0.727052
0.140752 -0.0786973 0.867048
-1.09975 -0.541317 3.9352
-0.338153 -0.890351 4.40598
0.223869 0.104853 0.333611
0.0321709 0.103692 0.350537
0.0932068 0.116606 0.305878
5.25635 -2.09605 5.43292
4.70987 -0.952437 6.87377
-0.0416477 0.0738555 0.429107
-0.396398 -1.33152 4.23362
-1.8744 -1.1229 3.27275
-1.83326 -1.00102 3.25004
-1.66197 -1.17633 3.53443
-2.74078 -1.23566 2.87973
-0.698876 -0.899765 4.22054
-1.11883 -0.506805 3.91722
-1.08309 -0.348749 3.90668
-0.682592 -1.75003 3.92943
-0.277501 -1.7324 4.13246
-0.517918 -1.44737 4.10025
-0.0107947 -1.62557 4.34594
-0.101842 0.0867745 0.411612
5.12655 -1.33653 5.70356
5.43644 -0.344772 5.62806
4.49864 -3.41313 5.94149
4.88817 -1.91338 5.97876
3.05099 -1.8412 4.88796
0.0971357 0.0361716 0.501688
0.211176 0.119976 0.293877
0.201005 0.0697821 0.417091
-0.854585 -0.53673 4.06688
-1.00241 -0.521383 3.9839
-0.935702 -0.548954 3.96135
-0.731865 -0.710422 4.20525
-0.629352 -0.68898 4.195
-0.961486 -0.354269 3.96519
-1.02799 -0.546719 3.99541
0.300511 0.0812232 0.392708
0.016988 0.101688 0.361573
0.360006 0.0964808 0.423609
4.70228 -2.21817 6.31995
-0.684274 -1.33368 4.06371
-1.79162 0.335305 3.23065
-0.197881 0.117973 0.358548
-0.033755 -0.038186 0.73277
-1.71368 -1.81925 3.06787
-0.998527 -0.527855 3.92896
-1.08517 -0.36232 3.95634
-1.08293 -0.277507 4.00014
-0.626322 -0.512041 4.20627
-0.411926 -1.80836 4.08402
-1.20486 -0.982434 3.86265
4.78456 -3.65025 5.71462
-0.19833 -1.32723 4.39025
-0.399017 -1.33367 4.25203
0.320206 -1.08508 4.72582
-1.76628 -1.15738 3.23104
4.77587 -3.13636 5.8916
0.138061 0.0900427 0.377873
-0.0261793 -1.58034 4.3851
-0.926915 -0.616435 4.02162
-1.92681 -1.58165 2.9805
-0.265826 -2.01124 4.04864
-0.782783 -1.01295 4.13514
-0.787199 -0.9132 4.14583
-1.4714 -0.309564 3.79236
0.321945 -1.15394 4.70835
-0.0329021 0.0963885 0.369568
-1.0696 -0.591503 3.93307
-1.72253 -1.33196 3.4126
-2.70165 -0.872854 2.89925
3.91239 -3.0439 5.75029
-1.092 -1.36765 3.37432
-1.7617 -0.942114 3.24956
-0.67298 -1.97837 3.85139
-0.693968 -1.10118 4.13956
-0.102347 0.0694569 0.450092
-0.687915 -0.409513 4.13635
-0.861766 -0.402728 4.09028
0.390182 0.0807113 0.419348
-0.851448 -0.548154 4.05477
-1.21707 0.248758 3.48878
-1.14429 0.472375 2.86653
-0.952218 0.4695 2.90472
-0.315805 0.361783 3.23052
1.08569 0.351193 3.36956
-2.36365 -0.942166 3.16584
0.152178 -0.893413 4.67772
-1.5233 0.420433 2.98542
0.257699 -2.5056 4.26074
-0.841616 -1.11664 4.05072
-2.62285 0.51093 2.60475
-0.878639 -0.623997 4.07626
-1.08054 -0.327891 3.93318
-0.735645 -0.028593 4.13316
-0.635445 -0.568483 4.18408
-0.626294 -0.40212 4.19996
-0.607767 -0.234434 4.21341
-0.59379 -0.0581856 4.22996
0.803054 0.22804 3.21781
0.908682 0.161754 3.95194
-0.765078 0.361459 3.21235
-0.688055 0.385425 3.15525
-1.37051 0.387956 3.14582
1.1752 -2.16459 3.24714
1.77852 0.0761862 4.29807
1.27196 -0.0511822 4.08349
1.54455 0.0964487 4.06964
0.403738 0.277228 3.03072
0.308725 0.324672 3.45447
-0.55227 0.28331 3.43536
-0.937493 0.462902 2.90588
0.610572 0.295615 3.66047
0.851306 0.331461 3.96965
1.08353 0.349954 3.34683
-0.118181 0.359254 3.2684
0.294217 0.323489 3.42431
-2.89905 -0.863379 2.82774
-2.23191 -0.955877 3.10509
-1.80649 0.34159 3.15789
-1.50726 0.414464 3.00916
-1.10587 -0.480008 3.91928
-1.06908 -0.154258 3.95452
-0.668451 -2.02761 3.83613
-0.667998 -1.6066 3.98909
-2.45908 0.440083 2.55496
-1.87123 0.617753 2.37495
1.17705 -2.14994 3.23209
0.33525 -2.49148 3.91955
-0.97398 -0.142832 3.98675
-1.04654 0.0212233 3.97165
-0.745756 -0.0198866 4.1453
-0.584906 -0.0577466 4.24698
-0.82006 0.405657 3.04946
-0.60845 0.466602 3.48781
1.13116 -0.040872 4.24239
0.947206 0.140895 3.82059
-0.415685 0.342432 3.32905
-0.350804 0.472972 2.88437
-1.21392 0.546319 2.64893
-1.10642 0.510505 2.81053
1.38771 0.213749 4.02116
-2.63769 0.517214 2.59966
-1.96774 0.615901 2.40779
-0.933306 0.457722 2.9252
-1.80888 0.388303 3.06211
-1.36684 0.548312 2.64313
0.383761 -2.71687 4.18538
0.916487 -2.60209 3.73062
-0.342827 0.487492 2.92398
1.81319 0.136128 3.934
0.760803 0.246979 3.69436
-1.04724 0.0387986 3.96757
-0.739088 -0.0288674 4.136
0.514001 0.431604 3.14097
-0.980857 0.361545 3.28797
-1.3723 0.243142 3.49876
-1.23955 0.38508 3.11003
0.132209 0.400566 3.21742
-1.11834 0.551439 2.73196
-2.23683 0.604814 2.42671
-2.23921 0.561492 2.50917
1.11459 0.380433 3.43722
0.904116 0.162193 3.95384
0.765535 0.295213 3.56585
-2.89478 -0.857718 2.83179
-3.37856 -0.787825 2.56009
-3.29001 -0.796424 2.61611
-3.47681 -0.76722 2.57134
-2.64217 0.522593 2.59573
-0.929347 0.457951 2.93525
-1.10782 -0.473885 3.93576
-1.03723 -0.00663977 3.94986
0.339921 -1.35643 4.9615
-0.730614 -2.21646 3.69869
-0.664283 -1.847 3.89605
-0.134731 0.364703 3.29842
0.28332 0.315843 3.40447
-0.728755 0.541154 2.69446
0.566387 0.303779 3.35132
0.84358 0.720315 4.15541
-1.17341 0.262969 3.38825
-0.61917 -0.392751 4.21205
-0.885661 0.306972 3.57058
-0.807339 0.409765 3.06324
1.08231 0.360845 3.36054
1.21831 0.49859 2.98632
1.6517 0.123577 4.08441
1.08379 0.137186 3.36768
0.18712 0.395439 3.19135
-1.73784 0.664666 2.3201
-1.22666 0.55712 2.64266
-1.12305 0.512501 2.81347
-1.21162 0.599281 2.51455
-1.08262 0.596834 2.53707
-0.591906 -0.24206 4.21607
-1.34974 0.357135 3.22009
-1.35453 0.394401 3.04499
1.40776 0.5017 3.01314
-0.284028 0.460302 3.09919
0.26445 -1.1605 4.63464
-2.88991 -0.85174 2.83692
-2.78718 -1.60549 2.56466
-2.71793 -1.26291 2.79185
-3.51138 -1.62422 2.17719
-1.71311 -0.930324 3.46011
-1.60546 0.684861 2.25415
-1.28048 0.587154 2.52991
0.275823 -2.38843 4.25539
-0.0902078 0.397638 3.26997
1.90582 0.159636 4.07258
1.25691 -0.0123648 4.09321
0.5171 0.431618 3.12903
0.640436 0.472911 3.01545
0.988948 0.396407 3.32322
0.840945 0.453015 2.98383
-1.05368 0.312506 3.31829
-1.09788 0.369148 3.18256
-0.982605 0.349194 3.30296
1.21616 0.441587 3.26461
1.12017 0.480599 3.0346
1.76282 0.133858 4.13823
1.59139 0.239107 3.66344
-0.164629 0.505621 3.56115
-0.330644 0.483153 2.90799
-0.887315 0.556733 2.66841
1.40295 0.50507 3.0062
1.61961 0.527875 2.96177
-0.610524 0.498567 2.85572
-1.24174 0.389478 3.08547
0.896919 0.16199 3.96557
-3.29688 -0.78708 2.60406
-3.67196 -0.743853 2.38127
-3.11255 -1.76311 2.90389
-3.4185 -1.45228 2.09938
-2.17707 -1.67317 2.92333
-1.81716 0.387204 3.0642
-1.60443 0.684816 2.25228
0.296413 -1.40264 4.54645
0.602007 -3.30924 5.19794
0.275795 0.320294 3.41829
-0.102978 0.107648 3.99694
0.36082 -0.28666 5.01676
1.11551 -0.0400192 4.14594
-0.807352 -0.509762 4.10555
-1.00766 0.0412823 3.96719
0.521675 0.430213 3.12548
0.833582 0.432944 2.95879
0.986165 0.38804 3.30928
1.17584 0.414703 3.1768
1.12345 0.482315 3.03787
-0.687763 0.298874 3.37761
-0.752823 0.415004 3.07117
-0.601592 0.324102 3.34075
-0.953673 0.355606 3.23376
1.46535 0.221051 3.70965
-1.54112 0.385431 3.09093
-1.60771 0.444402 2.91182
-1.96568 0.616459 2.42363
-1.71506 0.695121 2.23641
-1.34008 0.352363 3.21381
-1.40465 0.445207 3.18899
-1.08199 0.597121 2.55418
1.25744 0.211826 3.82129
0.885401 0.28417 3.58239
-0.658314 -0.139944 4.22259
-2.46681 0.533595 2.57708
0.297136 0.420497 3.16844
-0.1506 0.398344 3.15749
-0.170725 0.527114 2.82923
0.00161422 0.559998 2.74218
-0.52805 0.298739 3.41496
-0.536314 0.344284 3.27047
-0.28835 0.338856 3.26907
-0.732039 -2.36404 3.63257
-0.659971 -2.31362 3.72595
-0.926058 0.457325 2.92401
-0.803538 0.590528 2.5654
-0.0471148 0.369861 3.22721
2.07683 0.235231 3.83751
0.882377 0.156872 3.94706
0.591505 0.332201 3.42324
-1.43051 0.563926 2.61443
-1.33283 0.578435 2.59344
-1.7536 -0.944708 3.27399
1.24 -2.76908 3.95081
-0.668222 -2.12936 3.79774
1.25669 3.56368e-05 4.10142
-3.41648 -0.857917 2.50577
-3.38468 -0.769028 2.54371
-3.29345 -0.780763 2.59521
-1.67416 -1.39715 3.21445
-1.24156 -0.965947 3.81592
-2.15523 -0.950867 3.12537
-1.69121 -1.51946 3.00111
-2.06537 0.593288 2.47133
-1.32288 0.216037 3.49754
1.22651 -2.17496 3.29903
0.403869 -2.79569 4.23467
0.270218 0.319997 3.42095
-0.994565 -0.21586 3.99709
-0.677521 -0.320684 4.17003
0.647722 0.476374 3.02913
-1.00847 0.26505 3.43913
-0.69513 0.333159 3.29875
1.40956 0.504942 2.9996
1.63393 0.12826 4.08149
1.77129 0.127412 4.1106
1.33426 0.265293 3.6743
-0.633135 -2.47041 3.67465
-0.733231 -2.20173 3.68901
0.880379 0.467691 3.0661
1.06489 0.511076 2.98175
1.76411 0.403358 3.35485
1.67212 0.557888 3.0475
-0.455685 0.519166 2.82578
-0.303285 0.459628 3.00537
-0.282363 0.345306 3.27823
-0.829465 0.537428 2.73254
-0.856854 0.62556 2.46425
-0.802442 0.589654 2.56169
-1.21682 0.614651 2.54131
-1.02669 0.580958 2.57522
0.192197 0.402851 3.19067
-0.663528 0.592105 2.6013
-1.7755 0.415759 2.99614
-1.49909 0.370386 2.90021
-1.60705 0.446668 2.91284
-2.64597 0.513585 2.58339
-2.58317 0.463168 2.71772
1.11046 0.155449 3.99233
-0.14006 0.405575 3.17968
-0.636011 -1.88189 3.90201
-1.27928 0.0465912 3.92311
-1.71212 0.695305 2.22698
0.952695 0.181637 3.94256
-0.117885 0.46824 2.98023
-0.0347211 0.408029 3.14787
0.00440617 0.568095 2.75832
-1.79806 -2.04509 2.78707
-1.7665 -2.18826 3.15916
-1.72104 -1.91281 2.88779
-1.33542 0.655833 2.68531
1.2498 0.00615913 4.09508
-3.1701 0.606403 2.35134
-3.43063 -0.768078 2.50045
-3.51066 -1.42126 2.19551
-1.72152 0.511826 2.74754
-1.80717 0.260068 3.21181
0.375065 -2.83497 4.17551
2.47383 -0.101178 4.62643
-1.01025 0.250824 3.0697
-0.924716 0.461776 2.93699
1.41188 0.508897 3.00351
-0.829214 0.286656 3.38074
-0.603007 0.267439 3.50806
0.526776 0.426571 3.11343
0.642679 0.466404 3.00282
-0.504253 -2.47194 3.7263
1.26177 0.208877 3.82375
0.881343 0.282553 3.58731
-1.3444 0.354768 3.10169
-1.1223 0.499229 2.87861
0.591726 0.334463 3.41743
0.677304 0.35497 3.36505
1.81188 0.429608 3.43227
1.74755 0.595863 3.15544
-0.508946 -1.61368 4.01586
-0.449536 0.529298 2.83261
-0.236471 0.528814 2.79243
-0.486032 0.332361 3.31698
2.08319 0.23808 3.8376
-1.07974 0.599549 2.55629
-1.94971 -1.59276 3.02089
-0.701321 -1.93964 3.84852
-0.809515 0.556545 2.68034
-2.64253 0.518808 2.58407
-2.46478 0.536972 2.58417
-2.33726 0.561194 2.55253
-1.63773 0.421418 2.983
0.236612 0.436458 3.1008
0.304601 0.444912 3.07958
-0.553081 -0.0268322 4.23491
-0.623523 0.558373 2.73407
-1.80873 -2.04858 2.81835
-0.135507 0.546097 2.77833
-0.0262378 0.55379 2.78278
0.379142 0.340894 3.40871
-1.26865 0.227123 3.51215
-1.76371 -0.998858 3.33729
-1.36284 0.553714 2.64709
-2.22517 -0.942977 3.17193
-2.94801 -1.60736 2.73118
-2.83358 -2.2519 2.26284
-3.39855 -2.20389 1.93695
-4.10906 -0.621916 2.11712
-4.28049 -0.353613 2.10864
-1.65318 -2.42873 2.89612
-1.0354 -0.419179 4.26152
-2.12086 -0.978694 3.21775
-3.72764 -0.818977 3.27518
-4.0911 -0.773051 2.17651
-3.19641 -0.754194 3.24429
-3.39106 -0.863478 2.64988
-2.23951 -1.21842 2.79666
-2.21238 -1.19518 2.79627
-3.25183 -0.893996 2.69654
-3.24194 -0.793785 2.76512
-0.742824 -0.652614 4.11336
-1.08489 -0.323613 3.93337
-0.765008 -2.69103 3.62065
-4.04521 -0.676562 2.2862
-2.87859 -1.58768 2.59489
-4.30379 -0.493673 2.13897
-4.33637 -0.340253 2.17066
-3.22356 -1.43034 2.07052
-3.38319 -0.944332 2.42969
-0.768254 -0.344051 4.14302
-2.18159 -2.42692 2.92581
-2.21029 -2.14695 2.70655
-2.3188 -1.11657 3.23695
-2.69961 -2.33833 2.37869
-2.60092 -2.42049 2.60778
-3.46446 -0.782206 2.4911
-2.29611 -1.21873 2.98263
-2.27311 -1.17811 3.24863
-2.49117 -2.21565 2.42588
-2.12356 -1.88556 2.91219
-2.26378 -2.23221 2.52695
-2.9417 -0.939918 2.88583
-3.1594 -0.937688 2.5785
-3.13635 -0.825361 2.58018
-3.40752 -0.851288 2.4945
-3.1353 -2.0924 1.82587
-1.65828 -2.5076 2.96824
-1.65834 -2.41821 2.89135
-3.83552 -2.12914 1.66143
-2.91728 -1.58857 2.68639
-2.16497 -1.64334 3.25249
-2.29739 -1.11902 3.16781
-3.3833 -2.18689 1.93123
-2.15957 -1.81126 3.13836
-1.01729 -2.32742 2.60168
-2.71036 -0.885248 2.92815
-2.98613 -0.833709 2.87631
-3.39329 -0.933603 2.45593
-3.21347 -0.98178 2.50837
-0.681807 -1.24603 4.11542
-2.23658 -0.966024 3.14346
-2.12748 -0.97015 3.08107
-2.85287 -2.25306 2.31968
-0.786369 -0.515122 4.18014
-0.946694 -0.519957 4.01307
-0.983845 -0.366414 4.17546
-2.88559 -2.02698 1.80971
-1.03341 -0.615076 3.93778
-1.84365 -1.31077 3.18073
-2.19106 -2.55142 3.0326
-2.20047 -2.30727 2.73246
-2.26288 -2.24885 2.55923
-2.2361 -2.17889 2.81059
-1.66119 -2.39666 2.84185
-4.06077 -0.777745 2.18304
-3.15841 -0.820836 2.58972
-2.22772 -2.17051 2.78937
-1.90041 -2.3063 2.67587
-1.824 -1.38895 3.06577
-1.62862 -0.624387 3.40343
-0.686119 -1.46808 4.01596
-0.9534 -0.551797 4.22015
-2.10594 -2.30981 2.64109
-3.34382 -1.45655 2.64938
-3.36687 -2.10728 1.93191
-2.51836 -2.24176 2.48654
-2.28031 -1.56586 2.84507
-2.15407 -1.62402 3.1827
-3.74773 -1.72735 2.72293
-3.18953 -1.55211 2.05597
-0.745912 -2.73272 3.69573
-0.746696 -2.57605 3.43818
-2.29983 -1.1161 3.17165
-2.76816 -2.23683 2.31545
-3.38089 -1.81768 2.00039
